id,Response
381517,0.583062143
381518,0.501122777
381519,0.682329046
381520,0.660785955
381521,0.652407342
381522,0.00089092
381523,0.001884155
381524,0.581775271
381525,0.000904552
381526,0.001800344
381527,0.001480617
381528,0.018307773
381529,0.000724875
381530,0.595765712
381531,0.596714671
381532,0.27060426
381533,0.001034701
381534,0.001626614
381535,0.683448152
381536,0.596648111
381537,0.753486468
381538,0.530029202
381539,0.63596698
381540,0.001008815
381541,0.000642238
381542,0.426804748
381543,0.714837458
381544,0.008496621
381545,0.001384054
381546,0.755231565
381547,0.672921521
381548,0.5862767
381549,0.548068986
381550,0.002408092
381551,0.692364031
381552,0.276589894
381553,0.001017081
381554,0.443769072
381555,0.000835683
381556,0.456407436
381557,0.12412367
381558,0.003747536
381559,0.112250978
381560,0.726291291
381561,0.000744702
381562,0.000731733
381563,0.297290997
381564,0.020964835
381565,0.376743493
381566,0.00119013
381567,0.001181021
381568,0.442948838
381569,0.001587071
381570,0.467871293
381571,0.000700117
381572,0.075872962
381573,0.42476804
381574,0.129053282
381575,0.003403094
381576,0.616860386
381577,0.001179107
381578,0.391937658
381579,0.19843666
381580,0.004247996
381581,0.001445466
381582,0.000893605
381583,0.001279048
381584,0.358674892
381585,0.000836517
381586,0.422691516
381587,0.363366017
381588,0.608828472
381589,0.001526472
381590,0.098576543
381591,0.521424104
381592,0.322030876
381593,0.645342479
381594,0.01059817
381595,0.010410371
381596,0.714972694
381597,0.671252955
381598,0.505485876
381599,0.001232619
381600,0.002608762
381601,0.001483337
381602,0.00113197
381603,0.445727129
381604,0.674273146
381605,0.000804934
381606,0.60654763
381607,0.630649294
381608,0.415183674
381609,0.479744175
381610,0.000706669
381611,0.424743262
381612,0.402587196
381613,0.001157706
381614,0.605894358
381615,0.231542885
381616,0.002590059
381617,0.06529697
381618,0.001265058
381619,0.277088354
381620,0.476972861
381621,0.003610723
381622,0.000709317
381623,0.646443417
381624,0.001710835
381625,0.000757294
381626,0.003156004
381627,0.001461401
381628,0.568144613
381629,0.636930242
381630,0.288060728
381631,0.000589068
381632,0.596311193
381633,0.631225549
381634,0.001152414
381635,0.655901389
381636,0.515403109
381637,0.001724217
381638,0.001417456
381639,0.334183289
381640,0.506752333
381641,0.674698589
381642,0.001351112
381643,0.001596252
381644,0.002095958
381645,0.260289451
381646,0.636467343
381647,0.603850723
381648,0.634425465
381649,0.108079658
381650,0.127117428
381651,0.001607091
381652,0.001817595
381653,0.252132205
381654,0.689436123
381655,0.000395737
381656,0.621503696
381657,0.602171552
381658,0.001693766
381659,0.001301807
381660,0.00122632
381661,0.009314562
381662,0.002220956
381663,0.036535378
381664,0.430817494
381665,0.671643503
381666,0.147771105
381667,0.246705187
381668,0.751880863
381669,0.000775572
381670,0.669623039
381671,0.316361899
381672,0.695538463
381673,0.734225077
381674,0.06568628
381675,0.067273373
381676,0.719464711
381677,0.388034683
381678,0.000973035
381679,0.00111963
381680,0.000915945
381681,0.704200998
381682,0.52578586
381683,0.710439255
381684,0.001192479
381685,0.641137363
381686,0.000701484
381687,0.45509792
381688,0.002256378
381689,0.689879893
381690,0.63761
381691,0.053608727
381692,0.00143092
381693,0.680965041
381694,0.000907066
381695,0.000736125
381696,0.001518213
381697,0.60150482
381698,0.061861436
381699,0.39653055
381700,0.000836196
381701,0.630988882
381702,0.604281005
381703,0.001340616
381704,0.001954165
381705,0.460181172
381706,0.276376872
381707,0.001302181
381708,0.002522805
381709,0.001103606
381710,0.632744905
381711,0.000688699
381712,0.119660926
381713,0.060838671
381714,0.000669917
381715,0.48634959
381716,0.454275906
381717,0.001375568
381718,0.621149577
381719,0.001372193
381720,0.005137417
381721,0.00100789
381722,0.641404439
381723,0.412501533
381724,0.582323227
381725,0.098779041
381726,0.596685038
381727,0.403802135
381728,0.656693514
381729,0.001288721
381730,0.649999044
381731,0.00200747
381732,0.001435462
381733,0.655869486
381734,0.357914164
381735,0.001233589
381736,0.001701728
381737,0.456549821
381738,0.401416395
381739,0.001408106
381740,0.724916032
381741,0.696177324
381742,0.00242155
381743,0.081018151
381744,0.016697075
381745,0.001152395
381746,0.001041155
381747,0.000537577
381748,0.001250877
381749,0.193485541
381750,0.197866007
381751,0.031705182
381752,0.452554689
381753,0.001089905
381754,0.534236354
381755,0.674029784
381756,0.001185541
381757,0.00121525
381758,0.00184823
381759,0.537105042
381760,0.001404386
381761,0.37942147
381762,0.004169532
381763,0.003470289
381764,0.153610885
381765,0.688361092
381766,0.100201838
381767,0.710409905
381768,0.613788747
381769,0.000738924
381770,0.601572424
381771,0.576071528
381772,0.766892175
381773,0.000535158
381774,0.001907883
381775,0.000903584
381776,0.001929521
381777,0.480306099
381778,0.574760334
381779,0.000912439
381780,0.000502114
381781,0.203560648
381782,0.00112515
381783,0.00126401
381784,0.00118027
381785,0.000728962
381786,0.626816462
381787,0.576661152
381788,0.517846035
381789,0.382476383
381790,0.616995782
381791,0.665763615
381792,0.220045967
381793,0.002051113
381794,0.619352652
381795,0.410425495
381796,0.303545554
381797,0.657514108
381798,0.43105023
381799,0.000645521
381800,0.003736407
381801,0.686443229
381802,0.000850982
381803,0.002763028
381804,0.61364953
381805,0.000668003
381806,0.001385806
381807,0.004731619
381808,0.000428679
381809,0.688142802
381810,0.002972977
381811,0.656490589
381812,0.276645745
381813,0.313700679
381814,0.736024147
381815,0.00123734
381816,0.573998345
381817,0.001694194
381818,0.002657461
381819,0.001706911
381820,0.000896723
381821,0.034625671
381822,0.001715863
381823,0.099085168
381824,0.001415808
381825,0.075876043
381826,0.002507464
381827,0.001287967
381828,0.221802152
381829,0.541812935
381830,0.512654397
381831,0.001358828
381832,0.001006049
381833,0.001151531
381834,0.658154883
381835,0.002581343
381836,0.51835705
381837,0.66070365
381838,0.000972799
381839,0.003555197
381840,0.001333782
381841,0.001081349
381842,0.000801299
381843,0.000552933
381844,0.587753225
381845,0.634244803
381846,0.001348844
381847,0.000831781
381848,0.002803836
381849,0.057991044
381850,0.00164725
381851,0.002410081
381852,0.504664376
381853,0.042517282
381854,0.00127166
381855,0.710127422
381856,0.001457872
381857,0.001338474
381858,0.001897644
381859,0.314966912
381860,0.000947264
381861,0.443386322
381862,0.68023073
381863,0.293831656
381864,0.000536864
381865,0.003915777
381866,0.630531792
381867,0.002086766
381868,0.001248404
381869,0.000618028
381870,0.113520833
381871,0.000965106
381872,0.001483651
381873,0.001457159
381874,0.481042721
381875,0.389519541
381876,0.001162329
381877,0.317991166
381878,0.412657303
381879,0.005363865
381880,0.001640076
381881,0.006287031
381882,0.00099487
381883,0.355751919
381884,0.202020011
381885,0.612960556
381886,0.660340617
381887,0.001527869
381888,0.002614515
381889,0.000775994
381890,0.001661882
381891,0.087228721
381892,0.000794806
381893,0.001020561
381894,0.000942896
381895,0.012920433
381896,0.500173716
381897,0.014500056
381898,0.480202714
381899,0.27501213
381900,0.618433965
381901,0.085656089
381902,0.386292127
381903,0.001434141
381904,0.338053109
381905,0.557356656
381906,0.22223778
381907,0.506034156
381908,0.724773823
381909,0.433878868
381910,0.583465393
381911,0.001052983
381912,0.677229009
381913,0.00156797
381914,0.326585837
381915,0.616211052
381916,0.044062951
381917,0.001400833
381918,0.000808833
381919,0.604409676
381920,0.231515401
381921,0.51957461
381922,0.003656557
381923,0.18439473
381924,0.450374211
381925,0.001622462
381926,0.118264856
381927,0.418299288
381928,0.314176762
381929,0.000974392
381930,0.001746124
381931,0.001381241
381932,0.534760969
381933,0.0042572
381934,0.184385834
381935,0.716409793
381936,0.675975746
381937,0.001445439
381938,0.262690177
381939,0.001242634
381940,0.212016769
381941,0.001216327
381942,0.001408621
381943,0.581890544
381944,0.032415157
381945,0.000989565
381946,0.0871812
381947,0.002252757
381948,0.000724421
381949,0.004604312
381950,0.671967901
381951,0.320127472
381952,0.000651873
381953,0.495485222
381954,0.025738007
381955,0.695673855
381956,0.001243929
381957,0.533842695
381958,0.503329033
381959,0.70240152
381960,0.23148498
381961,0.001312429
381962,0.299802858
381963,0.001512194
381964,0.001421253
381965,0.002687716
381966,0.000825522
381967,0.551476289
381968,0.615820581
381969,0.001121393
381970,0.000861277
381971,0.000631492
381972,0.606114081
381973,0.001668035
381974,0.00115731
381975,0.001976618
381976,0.001836883
381977,0.654305771
381978,0.001339876
381979,0.001518923
381980,0.696150451
381981,0.518879628
381982,0.00135248
381983,0.001987685
381984,0.580278498
381985,0.001448201
381986,0.008646838
381987,0.481123623
381988,0.000611145
381989,0.421671825
381990,0.001681813
381991,0.002689986
381992,0.004390859
381993,0.583947638
381994,0.002539121
381995,0.000422209
381996,0.008994018
381997,0.002324528
381998,0.00179782
381999,0.59906892
382000,0.634152583
382001,0.073778626
382002,0.464963676
382003,0.690743527
382004,0.00179233
382005,0.787925831
382006,0.168504266
382007,0.003013094
382008,0.037796258
382009,0.001254152
382010,0.622063638
382011,0.005564266
382012,0.008464773
382013,0.686629239
382014,0.132997625
382015,0.537622664
382016,0.197293374
382017,0.731915355
382018,0.709224754
382019,0.102177719
382020,0.259033529
382021,0.708629078
382022,0.332732181
382023,0.278787938
382024,0.673957515
382025,0.001612367
382026,0.000847377
382027,0.00087506
382028,0.035226141
382029,0.484197522
382030,0.541535928
382031,0.250805887
382032,0.613653272
382033,0.743384319
382034,0.428555338
382035,0.709733323
382036,0.001161669
382037,0.00053598
382038,0.000536255
382039,0.000740109
382040,0.605358756
382041,0.63177734
382042,0.620295917
382043,0.004691412
382044,0.00717468
382045,0.006825774
382046,0.308392014
382047,0.142112399
382048,0.001090867
382049,0.001012216
382050,0.02345562
382051,0.000450166
382052,0.003587165
382053,0.000642108
382054,0.000802637
382055,0.052518105
382056,0.001846939
382057,0.473369365
382058,0.662344743
382059,0.373587289
382060,0.00067495
382061,0.429553105
382062,0.00182798
382063,0.581765981
382064,0.321588036
382065,0.05832191
382066,0.008471989
382067,0.335193753
382068,0.605510402
382069,0.169119279
382070,0.387826456
382071,0.001946125
382072,0.001971657
382073,0.003135301
382074,0.002702209
382075,0.419150174
382076,0.000612347
382077,0.624118476
382078,0.444996187
382079,0.000482734
382080,0.673181628
382081,0.552394679
382082,0.002773023
382083,0.688658613
382084,0.569984175
382085,0.747990345
382086,0.687413179
382087,0.001999651
382088,0.496633125
382089,0.516116556
382090,0.307305097
382091,0.000918765
382092,0.001055569
382093,0.604111162
382094,0.325464381
382095,0.001098038
382096,0.63086123
382097,0.700776038
382098,0.491432155
382099,0.635246061
382100,0.639205172
382101,0.518298099
382102,0.429482008
382103,0.21144093
382104,0.001398258
382105,0.560288508
382106,0.4976419
382107,0.001418567
382108,0.000935454
382109,0.565327798
382110,0.000669361
382111,0.001226861
382112,0.577370183
382113,0.00091472
382114,0.0004893
382115,0.001034893
382116,0.710173413
382117,0.000821821
382118,0.142294128
382119,0.000982219
382120,0.774578996
382121,0.618168218
382122,0.69112146
382123,0.002732997
382124,0.000723559
382125,0.000794802
382126,0.002841422
382127,0.00068438
382128,0.640183317
382129,0.443055372
382130,0.7278394
382131,0.61086317
382132,0.710075655
382133,0.00156124
382134,0.001900806
382135,0.000913435
382136,0.633132849
382137,0.000613512
382138,0.001489886
382139,0.000734008
382140,0.000912634
382141,0.001249255
382142,0.001201954
382143,0.00138046
382144,0.00177511
382145,0.018181315
382146,0.518634489
382147,0.001499015
382148,0.001694701
382149,0.506824489
382150,0.180910245
382151,0.672462013
382152,0.239080598
382153,0.34915672
382154,0.001968171
382155,0.000514324
382156,0.02870845
382157,0.000707819
382158,0.001859717
382159,0.486256506
382160,0.725812573
382161,0.0014299
382162,0.445794752
382163,0.538220843
382164,0.00776403
382165,0.263708053
382166,0.515565631
382167,0.073479098
382168,0.182862291
382169,0.702993311
382170,0.001066119
382171,0.003583806
382172,0.000732942
382173,0.426386294
382174,0.003285764
382175,0.051410357
382176,0.000797515
382177,0.000561365
382178,0.394101208
382179,0.611360364
382180,0.000693238
382181,0.002230781
382182,0.045673772
382183,0.001101143
382184,0.4714518
382185,0.074741244
382186,0.477773275
382187,0.001528694
382188,0.395676909
382189,0.000551442
382190,0.735049378
382191,0.06753056
382192,0.09037122
382193,0.005919806
382194,0.045608114
382195,0.00137499
382196,0.00096141
382197,0.001595896
382198,0.03926797
382199,0.085255842
382200,0.001814282
382201,0.001144963
382202,0.64121989
382203,0.537477517
382204,0.001244168
382205,0.12625366
382206,0.001190999
382207,0.000688961
382208,0.535240264
382209,0.002364199
382210,0.291079783
382211,0.000484567
382212,0.003378896
382213,0.000859938
382214,0.001698068
382215,0.606863999
382216,0.63876845
382217,0.001043175
382218,0.001513723
382219,0.003803858
382220,0.03810665
382221,0.726837311
382222,0.001318514
382223,0.00161148
382224,0.001369085
382225,0.444383642
382226,0.664437376
382227,0.656371819
382228,0.444453112
382229,0.001854551
382230,0.250881445
382231,0.001632451
382232,0.746920266
382233,0.709011349
382234,0.001217169
382235,0.682207325
382236,0.101626946
382237,0.573606868
382238,0.002575715
382239,0.002863089
382240,0.235612772
382241,0.730698834
382242,0.105230646
382243,0.000665021
382244,0.005635817
382245,0.655055441
382246,0.526037855
382247,0.610598468
382248,0.015038674
382249,0.108273497
382250,0.732613643
382251,0.302720343
382252,0.55445092
382253,0.461224135
382254,0.000482516
382255,0.001974202
382256,0.16530081
382257,0.003253778
382258,0.001192184
382259,0.001052375
382260,0.001272612
382261,0.000684812
382262,0.65404381
382263,0.001420662
382264,0.001750489
382265,0.002676885
382266,0.001908794
382267,0.694768508
382268,0.00087396
382269,0.001732396
382270,0.539428205
382271,0.588103304
382272,0.001068384
382273,0.640963155
382274,0.010478803
382275,0.607737868
382276,0.691172195
382277,0.03909785
382278,0.330405235
382279,0.613286971
382280,0.001038266
382281,0.000989138
382282,0.636896963
382283,0.001082224
382284,0.115323706
382285,0.199430844
382286,0.004630524
382287,0.510665536
382288,0.036799583
382289,0.001707675
382290,0.351867381
382291,0.001103005
382292,0.000658676
382293,0.001364357
382294,0.634265422
382295,0.6639167
382296,0.00092971
382297,0.001337219
382298,0.002609559
382299,0.001372719
382300,0.001920403
382301,0.001857002
382302,0.000617738
382303,0.002531336
382304,0.000479851
382305,0.229218645
382306,0.309196352
382307,0.001094442
382308,0.000699959
382309,0.3863208
382310,0.715367995
382311,0.628154788
382312,0.677803605
382313,0.284723777
382314,0.67169017
382315,0.69616203
382316,0.637397756
382317,0.320297022
382318,0.001486765
382319,0.000823615
382320,0.00155471
382321,0.601618907
382322,0.023244578
382323,0.002065829
382324,0.001188115
382325,0.000567007
382326,0.318721493
382327,0.000689374
382328,0.267546071
382329,0.392188201
382330,0.363584329
382331,0.426436863
382332,0.388246092
382333,0.530370698
382334,0.716528406
382335,0.00112312
382336,0.375102318
382337,0.233134705
382338,0.569385589
382339,0.023570757
382340,0.002663148
382341,0.0012862
382342,0.455122538
382343,0.689983958
382344,0.624760008
382345,0.000967174
382346,0.489427667
382347,0.001351923
382348,0.001538364
382349,0.011793464
382350,0.000613172
382351,0.139866112
382352,0.644014803
382353,0.272179762
382354,0.002288061
382355,0.001606353
382356,0.001602182
382357,0.001894672
382358,0.606796482
382359,0.000809095
382360,0.008064392
382361,0.000927243
382362,0.214911928
382363,0.001457595
382364,0.430550864
382365,0.097438125
382366,0.668472164
382367,0.284324091
382368,0.518781658
382369,0.000880603
382370,0.712575593
382371,0.528062367
382372,0.000688986
382373,0.718076667
382374,0.001338107
382375,0.001022969
382376,0.001959272
382377,0.248312573
382378,0.252755851
382379,0.000723353
382380,0.001929417
382381,0.001624761
382382,0.025349642
382383,0.001946142
382384,0.028461995
382385,0.410674551
382386,0.052473184
382387,0.547222175
382388,0.322601008
382389,0.294114083
382390,0.000770942
382391,0.681457622
382392,0.394898377
382393,0.409572908
382394,0.008965781
382395,0.439756301
382396,0.467774794
382397,0.010246582
382398,0.000657298
382399,0.439684677
382400,0.001643916
382401,0.426707379
382402,0.001833626
382403,0.158954288
382404,0.037282967
382405,0.305875887
382406,0.001705577
382407,0.003025557
382408,0.260900163
382409,0.036968342
382410,0.793495702
382411,0.57229931
382412,0.7243616
382413,0.00128775
382414,0.697952627
382415,0.701841535
382416,0.107472818
382417,0.616590582
382418,0.779739822
382419,0.621145027
382420,0.66041781
382421,0.33780814
382422,0.003308959
382423,0.325290436
382424,0.107745636
382425,0.001299364
382426,0.092186036
382427,0.001150535
382428,0.321646053
382429,0.000784655
382430,0.377669159
382431,0.00059919
382432,0.000766395
382433,0.660683616
382434,0.002248229
382435,0.001401484
382436,0.668498744
382437,0.32367942
382438,0.588642565
382439,0.001698026
382440,0.298605795
382441,0.002169642
382442,0.461754781
382443,0.241351726
382444,0.709852639
382445,0.415607575
382446,0.446742745
382447,0.382285703
382448,0.35524173
382449,0.001087778
382450,0.001370302
382451,0.002467453
382452,0.186236612
382453,0.586753054
382454,0.122043329
382455,0.001919896
382456,0.00596007
382457,0.7287263
382458,0.437339337
382459,0.205680612
382460,0.585457071
382461,0.626882321
382462,0.177932759
382463,0.726716582
382464,0.001193022
382465,0.721373734
382466,0.365861057
382467,0.650643205
382468,0.001258551
382469,0.00197828
382470,0.344657534
382471,0.000723848
382472,0.023602785
382473,0.001737644
382474,0.000846024
382475,0.707842785
382476,0.026131233
382477,0.53790956
382478,0.00459686
382479,0.581933078
382480,0.001598876
382481,0.526317204
382482,0.00110613
382483,0.633897091
382484,0.611848137
382485,0.002472655
382486,0.451164285
382487,0.485931364
382488,0.001055228
382489,0.77144069
382490,0.697178241
382491,0.001863241
382492,0.53677069
382493,0.000798625
382494,0.338996555
382495,0.000555979
382496,0.65300427
382497,0.001356244
382498,0.052330001
382499,0.001248634
382500,0.694860437
382501,0.007827914
382502,0.665689849
382503,0.084696857
382504,0.002231745
382505,0.63528369
382506,0.425303029
382507,0.598410631
382508,0.001286599
382509,0.394739331
382510,0.58785311
382511,0.044294671
382512,0.62809174
382513,0.037284043
382514,0.000712965
382515,0.672107456
382516,0.521983688
382517,0.599751039
382518,0.622832281
382519,0.063753052
382520,0.023489021
382521,0.661138605
382522,0.131927347
382523,0.719860216
382524,0.001551618
382525,0.621604758
382526,0.001231981
382527,0.55849985
382528,0.002054981
382529,0.002358785
382530,0.231599065
382531,0.00039468
382532,0.001340119
382533,0.323530652
382534,0.000657573
382535,0.000683814
382536,0.035839106
382537,0.006003123
382538,0.606071031
382539,0.587182474
382540,0.018733822
382541,0.001167313
382542,0.749543024
382543,0.453901044
382544,0.474280959
382545,0.001531577
382546,0.130865401
382547,0.590160367
382548,0.001891234
382549,0.002107759
382550,0.353673283
382551,0.00325704
382552,0.001200641
382553,0.439182065
382554,0.000945012
382555,0.487785011
382556,0.437906391
382557,0.001783559
382558,0.096681814
382559,0.073957936
382560,0.462404972
382561,0.000586061
382562,0.001923067
382563,0.001202351
382564,0.274443625
382565,0.002441298
382566,0.606145459
382567,0.608687481
382568,0.001263977
382569,0.000955464
382570,0.006644135
382571,0.618430414
382572,0.763756101
382573,0.001270614
382574,0.001058718
382575,0.641055479
382576,0.13411555
382577,0.000740504
382578,0.001368839
382579,0.001698927
382580,0.493914278
382581,0.71924114
382582,0.001230466
382583,0.000839947
382584,0.562258021
382585,0.717209635
382586,0.683700084
382587,0.721947584
382588,0.001592037
382589,0.518445134
382590,0.006209893
382591,0.573865388
382592,0.00138029
382593,0.032124003
382594,0.001569333
382595,0.751318338
382596,0.067549718
382597,0.001112721
382598,0.320821219
382599,0.002569917
382600,0.562827949
382601,0.403244761
382602,0.257802081
382603,0.158201236
382604,0.001836869
382605,0.000572832
382606,0.66846923
382607,0.001353581
382608,0.00131409
382609,0.650265072
382610,0.274336688
382611,0.001433037
382612,0.001183552
382613,0.654726164
382614,0.174748473
382615,0.00174871
382616,0.000825962
382617,0.489571122
382618,0.479996271
382619,0.003720824
382620,0.553928089
382621,0.045656969
382622,0.000869424
382623,0.235188825
382624,0.759926706
382625,0.002169418
382626,0.661412014
382627,0.125944023
382628,0.406699739
382629,0.00073208
382630,0.001531797
382631,0.002005975
382632,0.374985417
382633,0.001794009
382634,0.529717873
382635,0.4814612
382636,0.767846736
382637,0.00169879
382638,0.313176634
382639,0.000499256
382640,0.001525775
382641,0.00147899
382642,0.635460676
382643,0.000731341
382644,0.000666758
382645,0.001917475
382646,0.002040454
382647,0.001220307
382648,0.649138968
382649,0.001888431
382650,0.06451934
382651,0.612783064
382652,0.001472431
382653,0.690361682
382654,0.001068896
382655,0.00118927
382656,0.000832093
382657,0.005452134
382658,0.001584549
382659,0.001673465
382660,0.001175539
382661,0.001949787
382662,0.000994668
382663,0.002311508
