id,Response
381326,0.0016229302447231413
381327,0.22412006524424824
381328,0.0011202259137314328
381329,0.37372922659190794
381330,0.002172842287961442
381331,0.5844486720261155
381332,0.0012079862934590189
381333,0.0008514634822365432
381334,0.0008888121158393961
381335,0.0011674521088875234
381336,0.0014098663056152942
381337,0.0005799602308914905
381338,0.571765181829839
381339,0.1525505259703655
381340,0.007934648544687279
381341,0.001203158647194655
381342,0.0011307331934350758
381343,0.0005615480249040678
381344,0.6832502614422389
381345,0.0007050653450259705
381346,0.12154975092181519
381347,0.578146819584213
381348,0.009453680009018505
381349,0.00033155806657651787
381350,0.000713214387356034
381351,0.641026825707366
381352,0.0014658177669929608
381353,0.5028437154562194
381354,0.0005712585937820659
381355,0.0018778157075330121
381356,0.000507737309712554
381357,0.0004654643266489121
381358,0.002044744134381447
381359,0.5526422733132648
381360,0.44079042172323496
381361,0.0004962831920731204
381362,0.1626342056708521
381363,0.07721124460842323
381364,0.0008339163252012499
381365,0.699133327249401
381366,0.6165935130535756
381367,0.4711486038022457
381368,0.002050309928867477
381369,0.7155152007752434
381370,0.000822573112657788
381371,0.5804068095093088
381372,0.4751422315834503
381373,0.0007341721368293325
381374,0.4917696512051043
381375,0.00181333396285716
381376,0.6362926211582056
381377,0.027474084664538344
381378,0.6227526779218647
381379,0.26752325388672377
381380,0.0012379788127692963
381381,0.6358508925797147
381382,0.6609868092956536
381383,0.0011284649466428796
381384,0.6316168501721197
381385,0.34807468159978183
381386,0.558841085577668
381387,0.6676046974479414
381388,0.6579264087479002
381389,0.551416933002487
381390,0.411506258979726
381391,0.480454300282696
381392,0.6475139830059942
381393,0.001581718724915946
381394,0.0004966144579359941
381395,0.21253476090667206
381396,0.0004737749419413548
381397,0.0060493857644313385
381398,0.000886877751210592
381399,0.0002667387119349016
381400,0.0009363547124351731
381401,0.09506656865682807
381402,0.5952374710790223
381403,0.005739534264804641
381404,0.12650836355817865
381405,0.5641368837473255
381406,0.7723659864535557
381407,0.7005649508045347
381408,0.42798481148532874
381409,0.08420846351475986
381410,0.0012108688974132456
381411,0.39416281464212555
381412,0.18121690944050584
381413,0.2561844668601906
381414,0.5057472142482418
381415,0.02057850116523293
381416,0.0004674789552396493
381417,0.6483897371717724
381418,0.0009160943922257791
381419,0.001132185444792633
381420,0.000874452685128707
381421,0.5732428966211027
381422,0.35954375364993246
381423,0.6086235693275164
381424,0.0019538320290108002
381425,0.7237892965121977
381426,0.03454773480650081
381427,0.0007782947478198433
381428,0.5008430641168021
381429,0.6720939892722451
381430,0.429264395818352
381431,0.13584409800514857
381432,0.49583333371514515
381433,0.6415622375942147
381434,0.0008657709955554929
381435,0.4865813620581971
381436,0.5507987438838959
381437,0.4214275165203748
381438,0.733465454275183
381439,0.5409457675493863
381440,0.004191581454969953
381441,0.4856744318559191
381442,0.6926248508182766
381443,0.29331043039224064
381444,0.0012087838981100424
381445,0.0005263378854656225
381446,0.7121952158372669
381447,0.3461019133795915
381448,0.0004432067110867814
381449,0.19937317944933178
381450,0.6924202695904113
381451,0.0015529081312449212
381452,0.691914883054764
381453,0.0014632329212160337
381454,0.2094214534345701
381455,0.34595695325421016
381456,0.3340770708477381
381457,0.2947673461986783
381458,0.0008127652354084495
381459,0.0007295422032680867
381460,0.0009588220118508109
381461,0.0004936081186593907
381462,0.001750753072632162
381463,0.5162492282678326
381464,0.293588788385324
381465,0.6004200051802646
381466,0.0011538804360988505
381467,0.19034444011940854
381468,0.0006268869412756585
381469,0.4374529632788774
381470,0.46676977237285566
381471,0.17626945393090593
381472,0.6527856053228727
381473,0.6020422343828874
381474,0.0006381610590349428
381475,0.7149566269896402
381476,0.32054621398382027
381477,0.012491237582119364
381478,0.005695124800913399
381479,0.6941606905791888
381480,0.0009423973894935472
381481,0.642735557920342
381482,0.6495539494113645
381483,0.00037391687060334914
381484,0.1030477817550384
381485,0.3309396966001374
381486,0.0011668388198768159
381487,0.0940780620776079
381488,0.0016741290300956492
381489,0.673590160509541
381490,0.6199313526313555
381491,0.558825704650345
381492,0.792611405129674
381493,0.000807827348744408
381494,0.0007842450372169045
381495,0.0009621748857657417
381496,0.5610208713345984
381497,0.0035278369704337953
381498,0.0011929561735496137
381499,0.2855410989070849
381500,0.06592476493069008
381501,0.6949679733503432
381502,0.00022210521801880215
381503,0.0015619001757909453
381504,0.00045589071260152166
381505,0.0011851918696219044
381506,0.0013997232504676248
381507,0.6167469112718728
381508,0.0013821582372163517
381509,0.5810258331162561
381510,0.6426923407557178
381511,0.6311218586369254
381512,0.002689232754913627
381513,0.6686921057301787
381514,0.7518715080786814
381515,0.6547660921447027
381516,0.0017234823349770948
381517,0.5943372269667472
381518,0.5179267570987807
381519,0.6903981528824105
381520,0.6765737883276239
381521,0.6549016807865697
381522,0.0014778231045851902
381523,0.0011579967658607705
381524,0.5928319149894115
381525,0.0008065068765844129
381526,0.0010361704954023163
381527,0.0008264964034124051
381528,0.014231389552520632
381529,0.0003950934323895093
381530,0.6008998111137338
381531,0.6067700396567426
381532,0.2698828226665394
381533,0.0007182408015966741
381534,0.0008792296873740358
381535,0.6950343587915433
381536,0.6226519096884847
381537,0.7557534647306305
381538,0.5170954655383057
381539,0.6391181517406028
381540,0.0006950479345682744
381541,0.0004566116038820331
381542,0.4290654980499796
381543,0.7135543025263276
381544,0.008618953727855908
381545,0.0011185948372573163
381546,0.7814155154054928
381547,0.6795863730444163
381548,0.5948000423574297
381549,0.5772167540816352
381550,0.0016010098074339314
381551,0.6933296592514258
381552,0.26946290522972155
381553,0.003623179367340683
381554,0.4548216092297642
381555,0.0006140322168630902
381556,0.46432695134386737
381557,0.11536904837150633
381558,0.002171124004312079
381559,0.10262571457500132
381560,0.7244945741488523
381561,0.0005235538330934945
381562,0.0009091402791851038
381563,0.29516921482885294
381564,0.013931926056825772
381565,0.3689419528652411
381566,0.0009668165413236843
381567,0.0009885012630202938
381568,0.4478714193509326
381569,0.0018840815113917036
381570,0.46261128693232045
381571,0.0004119828925001062
381572,0.08055756344617263
381573,0.39973948416088784
381574,0.12665508128069475
381575,0.0016012693956386696
381576,0.6141766886781578
381577,0.0010818420044454399
381578,0.4663176626136445
381579,0.18475765365807442
381580,0.0037791280785793115
381581,0.0009493947889063715
381582,0.0007437196758169449
381583,0.000981878316913689
381584,0.31413431375407946
381585,0.0005395942990135598
381586,0.41605248314121257
381587,0.3553547538685723
381588,0.6189376735336022
381589,0.000935813234040785
381590,0.11600550789022668
381591,0.539759105098823
381592,0.31764099869125667
381593,0.6432818589896325
381594,0.006704403358957303
381595,0.0038355740737161846
381596,0.7322508775873884
381597,0.664366863293119
381598,0.5320583364511452
381599,0.0013530643738091353
381600,0.0018444320384128198
381601,0.0007895059368771608
381602,0.0005536731484787753
381603,0.5143337364946502
381604,0.6800093981725317
381605,0.0005098913389914013
381606,0.6141127692718418
381607,0.6420505166645409
381608,0.40787123148754423
381609,0.4814160334357188
381610,0.00039186358194161496
381611,0.40605757730397113
381612,0.4023000938939578
381613,0.001044415200410033
381614,0.5990360012971192
381615,0.2564267838576584
381616,0.002651168931346248
381617,0.057792352446119
381618,0.0010626576264741669
381619,0.27335495941739996
381620,0.4847690395882244
381621,0.003547754440906442
381622,0.0002832637797073994
381623,0.6534799076462928
381624,0.0011946456996064995
381625,0.0006626824799952753
381626,0.003816376499630987
381627,0.0007830013976295924
381628,0.5606017785886487
381629,0.6290447231230941
381630,0.2854481088070908
381631,0.0003994719387716842
381632,0.5879004796471633
381633,0.6502314804672293
381634,0.0010541159114873064
381635,0.6646637352438699
381636,0.524113712631919
381637,0.0009142722839125883
381638,0.001211439114581006
381639,0.3511467484755567
381640,0.5202538469571039
381641,0.6977781002825749
381642,0.0016954452050919138
381643,0.0008922383647694321
381644,0.002560199450220672
381645,0.24436322727285859
381646,0.6287832892761076
381647,0.6119014277828823
381648,0.6387825816164658
381649,0.09659977046031423
381650,0.10923173825497386
381651,0.002903850582533374
381652,0.0019847749421264254
381653,0.24496002753981466
381654,0.694626039679396
381655,0.0003436765272001313
381656,0.6255201430540965
381657,0.5977958996364956
381658,0.0007775644937545348
381659,0.0005729772836739272
381660,0.001183900703498868
381661,0.008641237509799846
381662,0.0013091578961875355
381663,0.026615223315288317
381664,0.4269603828086196
381665,0.6720243152259872
381666,0.13660386567182428
381667,0.25813398969294105
381668,0.7968875156717413
381669,0.0006288785500864177
381670,0.6715105063714203
381671,0.31431945606889344
381672,0.705615299144596
381673,0.7503682494286557
381674,0.0740670498210273
381675,0.0749710248765086
381676,0.7212869914241417
381677,0.35879807587195617
381678,0.0006500935388675689
381679,0.0016747659886487448
381680,0.0007629469575574225
381681,0.7053739794504044
381682,0.5334713277744549
381683,0.7313356114658068
381684,0.0011349861664459112
381685,0.6645004539655087
381686,0.0005556018324460722
381687,0.46848058269791676
381688,0.0032703286367431208
381689,0.7054496903670036
381690,0.6349247137620462
381691,0.06066524124240075
381692,0.0017816901162195948
381693,0.688888663785755
381694,0.0006114024578189054
381695,0.00020693641051070668
381696,0.0015545516138648263
381697,0.6325192730390461
381698,0.059730107627364436
381699,0.40013246975227457
381700,0.0005211953777110653
381701,0.666524926351612
381702,0.6092809503371226
381703,0.0006029654317665107
381704,0.0020167328580886156
381705,0.44080259466742017
381706,0.28085340325144176
381707,0.0006732395877157821
381708,0.001301346642994704
381709,0.0006006598678795616
381710,0.634037861433109
381711,0.00046081405935059094
381712,0.11568777632806401
381713,0.05141643125172799
381714,0.0004771243677842525
381715,0.48722115398247323
381716,0.4405988349268458
381717,0.001082373567362196
381718,0.628736714604927
381719,0.0010203520682501737
381720,0.007169810400102182
381721,0.0007420937549279911
381722,0.6453197511410963
381723,0.4071695787873921
381724,0.573804310454259
381725,0.06658027900760204
381726,0.6012606678677288
381727,0.41968265046775716
381728,0.6679275794068282
381729,0.0006840425076724222
381730,0.6512361525342842
381731,0.0027582114638048925
381732,0.0009225618180586659
381733,0.6669127397225898
381734,0.35410985155278796
381735,0.0013969298074358533
381736,0.0012440412403981855
381737,0.4355732911040584
381738,0.41286268864693787
381739,0.0012728143736967811
381740,0.7249829509416272
381741,0.7052512824282765
381742,0.0007773721993854781
381743,0.09764043008370271
381744,0.006655901639382765
381745,0.00048438774850743764
381746,0.0007365838514827875
381747,0.00033978222274994117
381748,0.0007617243593977715
381749,0.19440690109267159
381750,0.21687675429541406
381751,0.050608678999799595
381752,0.43761463853879984
381753,0.0005011708386138071
381754,0.5525218741700704
381755,0.6861177153252003
381756,0.0008288183518326839
381757,0.0026232129831049245
381758,0.0014238101260559952
381759,0.5272270797317706
381760,0.0007984861167474485
381761,0.41547442379989896
381762,0.0031355458531829293
381763,0.0014164648297380366
381764,0.17186748483927367
381765,0.6823975534571254
381766,0.09000981281081696
381767,0.7201609655041394
381768,0.6203890606466361
381769,0.0005539950500290773
381770,0.6046417409573077
381771,0.5666199158117016
381772,0.7740682207413625
381773,0.00031691886121193674
381774,0.0010226145701229567
381775,0.0006616288831785826
381776,0.0019673759749053105
381777,0.4960199087794083
381778,0.5748492063059032
381779,0.0007455232644716294
381780,0.00025879811586515674
381781,0.25795975578929536
381782,0.0006750594121653142
381783,0.0006016384691688644
381784,0.0010860797782596084
381785,0.000625977572418361
381786,0.6482062365555131
381787,0.6002306818936356
381788,0.508160409937108
381789,0.3718624959328304
381790,0.6238159495139574
381791,0.6705178475329147
381792,0.23223900559366945
381793,0.0006480516394772836
381794,0.6190293039789646
381795,0.41243157412439935
381796,0.2760142909427577
381797,0.6711717382559139
381798,0.4534459915759489
381799,0.00041368014523352154
381800,0.0036952919337071245
381801,0.6898372931762795
381802,0.000551253937259795
381803,0.002439917732698798
381804,0.62430044269862
381805,0.000570043742485709
381806,0.0011465910834171087
381807,0.006712354540629453
381808,0.00028740765431284473
381809,0.6954875006548337
381810,0.0024707651132136526
381811,0.6591113558103033
381812,0.34612926245940717
381813,0.30950174821498627
381814,0.7413918443443467
381815,0.0007485100092993179
381816,0.5612659973890894
381817,0.0012185924332207654
381818,0.0024264031912970864
381819,0.0009118566879386964
381820,0.00045623817853124944
381821,0.04975525646115425
381822,0.0017301489516014061
381823,0.08783422133845877
381824,0.0007068617101938506
381825,0.08545533132087062
381826,0.0024129256409975803
381827,0.001655533319088814
381828,0.2325343762599063
381829,0.5392826274653955
381830,0.5033004970490806
381831,0.001326894488039658
381832,0.0012241209410703167
381833,0.0014096187841692754
381834,0.6649093162865439
381835,0.0021100553130896363
381836,0.5212639641431098
381837,0.6710468630822949
381838,0.0013611823226202585
381839,0.0040691484025170786
381840,0.0012005565011970342
381841,0.0008763031455476383
381842,0.00041357583445025955
381843,0.00036124165618486436
381844,0.5943434803970014
381845,0.6314048720453107
381846,0.0014650789006588393
381847,0.0007113952823551175
381848,0.0031717227391609495
381849,0.05596268322615979
381850,0.0027800960161501404
381851,0.0015864818656486604
381852,0.48781759831462673
381853,0.02256732915236451
381854,0.0007431167298457269
381855,0.7031481155524391
381856,0.0007965353562169791
381857,0.001250718284755729
381858,0.001489400211351015
381859,0.2929087672031258
381860,0.0010990517187220695
381861,0.44305546780428984
381862,0.6834148616699277
381863,0.2680291270391358
381864,0.0006117371229713361
381865,0.004235272527163778
381866,0.6353329945649691
381867,0.002012508629013851
381868,0.0018669661244366587
381869,0.000311129830840272
381870,0.11327992070825713
381871,0.002007952707698128
381872,0.0009327120961522873
381873,0.0009229097309377592
381874,0.4923677268507429
381875,0.4430244003745177
381876,0.0007073027303388282
381877,0.3193830152000083
381878,0.3929106198961533
381879,0.0035546688645223443
381880,0.003057562625980329
381881,0.010876606369663946
381882,0.0006532276667707896
381883,0.3752139093207071
381884,0.15251384503922863
381885,0.6201949553345755
381886,0.6622700450923806
381887,0.0009829681769019047
381888,0.0023860747174104325
381889,0.0005228052388837647
381890,0.0011002589780891772
381891,0.056861648870127714
381892,0.0006483354166195991
381893,0.0007758528527599124
381894,0.0003335959827325509
381895,0.00566325531947804
381896,0.49675594652901617
381897,0.0077625135878243105
381898,0.4704026341963078
381899,0.2750475638796998
381900,0.6233696281666956
381901,0.08542084257870376
381902,0.37531022468268194
381903,0.001187828572137593
381904,0.3406323866465433
381905,0.5657861234789456
381906,0.21336191233937202
381907,0.5611652988601256
381908,0.7283557057841381
381909,0.45493450421119996
381910,0.5679631503407392
381911,0.0008877832477338846
381912,0.6790393221646474
381913,0.0011303829148786187
381914,0.3220518269864138
381915,0.6801060300165085
381916,0.04530870820839711
381917,0.0008945872698325365
381918,0.000554399606768507
381919,0.5922025516141075
381920,0.2219844023391865
381921,0.5082542787270949
381922,0.0018155715505641036
381923,0.18137793607062247
381924,0.45444036174945346
381925,0.001330322337253347
381926,0.13180449129500876
381927,0.382020524383196
381928,0.28065554145884625
381929,0.0008893335710960756
381930,0.001262921974550207
381931,0.0007259024339028219
381932,0.5315114479569358
381933,0.0032926200412771397
381934,0.14562846305975535
381935,0.71864061136733
381936,0.6841917736035549
381937,0.003177659597303108
381938,0.23829391654823673
381939,0.0005426053882385508
381940,0.20407125954774358
381941,0.0013792308713587568
381942,0.0009256690451714554
381943,0.5576033832182932
381944,0.03743892801781108
381945,0.0009410042106187892
381946,0.001564841691940108
381947,0.0009061880093228888
381948,0.0005626088326487891
381949,0.004917882278465628
381950,0.6851205574372974
381951,0.33341684688997913
381952,0.0006786947545027274
381953,0.5011953802371087
381954,0.009454124346335538
381955,0.7014695215919201
381956,0.0014353011868601024
381957,0.5379295776514187
381958,0.4821527588857517
381959,0.716554243158677
381960,0.23148725172009685
381961,0.0025203361707243155
381962,0.29802130581371716
381963,0.0007207010338329337
381964,0.0020203918680305887
381965,0.003458979382273017
381966,0.0007091689475173639
381967,0.5441243214610638
381968,0.6200172452226731
381969,0.0005557250901088393
381970,0.000747635005673237
381971,0.0004033855324623118
381972,0.6010930528361593
381973,0.003696477106794993
381974,0.0007357091952602327
381975,0.0010731535802633893
381976,0.001031422225911207
381977,0.6646454910488168
381978,0.0007063663052676095
381979,0.0008300039787899154
381980,0.6960830397182406
381981,0.5204093062261481
381982,0.0014191701917526543
381983,0.001493991727600643
381984,0.6049864369904139
381985,0.000518523964668313
381986,0.006697650326653993
381987,0.44725878199616453
381988,0.0005764667302855497
381989,0.4550391524598491
381990,0.001633090760531241
381991,0.0030370722156156625
381992,0.0022536814611034003
381993,0.5973824211750299
381994,0.001480051506219797
381995,0.0002646135268244054
381996,0.007342455883323204
381997,0.001932832065579953
381998,0.0014258915424929988
381999,0.613772004892349
382000,0.6320920341622153
382001,0.06042247231827601
382002,0.4604672748704696
382003,0.695351437846351
382004,0.0011855834969186278
382005,0.7969316730119178
382006,0.160520051196567
382007,0.0022431671511735406
382008,0.034900553832852524
382009,0.0007879004500471427
382010,0.6408627054881617
382011,0.005174082362462201
382012,0.0057181445782667735
382013,0.6956998323411528
382014,0.13819374450406025
382015,0.5616346067743542
382016,0.19216196664338003
382017,0.7546795543744527
382018,0.7088388330113856
382019,0.09996412870588209
382020,0.25574649293047946
382021,0.7153390847013275
382022,0.3373344686809229
382023,0.2779189638686725
382024,0.6797085562971354
382025,0.0024434411303238387
382026,0.00034678384820645096
382027,0.0007897285112689943
382028,0.0007317688723332162
382029,0.4920440325540104
382030,0.5338424146875214
382031,0.26259456610868354
382032,0.6236865208895737
382033,0.7342174927281175
382034,0.4148698643706984
382035,0.7172680260596038
382036,0.0009272130417859771
382037,0.0005182897106714385
382038,0.00028149692677679577
382039,0.0005684305922220334
382040,0.625401399974548
382041,0.6549430343878162
382042,0.6270962808512212
382043,0.003986106925816459
382044,0.004837532557240891
382045,0.0030993012126482944
382046,0.33299555170934425
382047,0.1354929167381179
382048,0.0012785380464505219
382049,0.0007743669669709942
382050,0.026419070239500332
382051,0.00027704037694066834
382052,0.0029731642214952895
382053,0.0005839686928240509
382054,0.0007240075741753547
382055,0.02702589427687079
382056,0.0015313253792183547
382057,0.4732482434855149
382058,0.6497003860579655
382059,0.37454885620706585
382060,0.0008358006032086297
382061,0.43272955978405675
382062,0.0008418624171236165
382063,0.5654977821195538
382064,0.28888749849259243
382065,0.055954887054068515
382066,0.0047560488896284435
382067,0.3414167136618534
382068,0.6187145836639539
382069,0.15407243406810972
382070,0.3820995775788094
382071,0.0015966774897552434
382072,0.0013025633799350368
382073,0.0025729548829079595
382074,0.0019183762543274765
382075,0.43873385722776825
382076,0.00027258680181927505
382077,0.6285140944553989
382078,0.44451873083378396
382079,0.0002892675468435349
382080,0.6791968463287954
382081,0.5651608745975478
382082,0.00175418311182263
382083,0.6858710682488717
382084,0.5828800320240369
382085,0.7517991709231255
382086,0.6943114351200915
382087,0.0006806111741078242
382088,0.5113855496928424
382089,0.5028068510479491
382090,0.30174979930395657
382091,0.000656955047693701
382092,0.0006114544020452372
382093,0.5865138594104861
382094,0.32957794029447784
382095,0.00046855516758869417
382096,0.6373820862684538
382097,0.7074155740576322
382098,0.47055942367481346
382099,0.6380897633555757
382100,0.6433760544797142
382101,0.5368656084237735
382102,0.4044118961561348
382103,0.17982872093146526
382104,0.0021572630709597064
382105,0.5784979827893767
382106,0.49697318623852305
382107,0.0010177557483139978
382108,0.0006291142078142184
382109,0.5553032763480178
382110,0.000497544016820234
382111,0.0016442541802444942
382112,0.5720910914437477
382113,0.0007983704501523303
382114,0.0003777625504526414
382115,0.0006037263527000904
382116,0.7026797628291307
382117,0.0007045657779378622
382118,0.11725596056994017
382119,0.0006758079472725198
382120,0.8083211084707592
382121,0.6026231134656311
382122,0.6980626227050587
382123,0.002573921644257007
382124,0.00033457242681259194
382125,0.0008349056232386277
382126,0.0007450448063150989
382127,0.0005509891358904574
382128,0.6389040418569417
382129,0.4890707807203185
382130,0.7453673586840602
382131,0.6285781422590687
382132,0.7361439240912788
382133,0.00155794696928272
382134,0.0011310121272034047
382135,0.0006845492796859571
382136,0.6451100517625589
382137,0.00032038859881046596
382138,0.002550320021728476
382139,0.000541361866582972
382140,0.0007641814045689704
382141,0.0006598198920242492
382142,0.0007592496059695286
382143,0.0005645948914261798
382144,0.0010127061217692496
382145,0.00801395186983447
382146,0.5221977392156494
382147,0.0008957111778173408
382148,0.0013347561033212022
382149,0.5084545662810079
382150,0.16897970715368124
382151,0.6748535894493781
382152,0.23664917364287713
382153,0.3569159409835852
382154,0.001499216914187275
382155,0.00032273709688899506
382156,0.02947203086968685
382157,0.0003594126056290925
382158,0.001602580388063414
382159,0.528752567103763
382160,0.757010412220519
382161,0.0006264193361257293
382162,0.4579701556303074
382163,0.486209297125728
382164,0.006420356411341299
382165,0.26898733803299035
382166,0.516583390149723
382167,0.05577352721236323
382168,0.23638667707352073
382169,0.7044545773068907
382170,0.000999895548283753
382171,0.002398437111113433
382172,0.000580386447258634
382173,0.43799924330473783
382174,0.003338963955967862
382175,0.04246797074241703
382176,0.0005283513209356151
382177,0.00040507274370273506
382178,0.39844894240473555
382179,0.6067437018265798
382180,0.0003829791875134615
382181,0.00260860040735659
382182,0.040200892698161274
382183,0.000753795329436476
382184,0.4847487331057286
382185,0.05612139555398223
382186,0.43445544338932746
382187,0.0008539511603533586
382188,0.38261341404166066
382189,0.00041841123196596514
382190,0.7330614541053903
382191,0.047812608207245
382192,0.0930080197761858
382193,0.002437019799510888
382194,0.028816952150416464
382195,0.0010827395399369047
382196,0.0008241746285973664
382197,0.0013887591120507073
382198,0.05072491627220156
382199,0.09671729997792586
382200,0.002108254345564045
382201,0.0017633301797510144
382202,0.6398912225508413
382203,0.5691238850794689
382204,0.000986464030094732
382205,0.11010876705840893
382206,0.0027619278259298627
382207,0.0005510464024309348
382208,0.5391473685770316
382209,0.0018056736811292752
382210,0.2909142447936716
382211,0.00039627045989023375
382212,0.0032651813153575905
382213,0.0003909732130650136
382214,0.0010909848597764674
382215,0.6139983678702373
382216,0.6619810811703302
382217,0.0009770694713925592
382218,0.0011769124787703198
382219,0.002248608474633449
382220,0.026288904978172593
382221,0.7306667026249476
382222,0.0013052109295748349
382223,0.002177508791409198
382224,0.002001216661642411
382225,0.49794647697634503
382226,0.6685212776673142
382227,0.6796401504975151
382228,0.4453596160320997
382229,0.0019474560142421586
382230,0.15453187655864997
382231,0.0012168170744450973
382232,0.762922563358938
382233,0.7123381620644867
382234,0.0005744069801253435
382235,0.6922646532557499
382236,0.03995114749287405
382237,0.5751158647978706
382238,0.0007222469209042952
382239,0.0006908002270494529
382240,0.2784949659709897
382241,0.7229375098174471
382242,0.08630138109242158
382243,0.0004378842029493378
382244,0.0011821433436725946
382245,0.6597159422081393
